Anim	Standing	Active	Lying	%HeadDown	DFL1	DFL2	DFL3	DFA12	DFA123	DBL1	DBL2	DBL3	DBA12	DBA123	X_Act	Y_Act	Steps	distance(m)	VarXY	DiffXY	MeanXY	prev_Active1	prev_Active2	prev_Active3	prev_Standing1	prev_Standing2	prev_Standing3	prev_Lying1	prev_Lying2	prev_Lying3	prev_steps1	prev_steps2	prev_steps3	prev_headdown1	prev_headdown2	prev_headdown3	Activity
a12	0.9052	0.0948	0	99.3	2.2	37	64.8	38.6	86.3	12.1	8	11.5	16.5	21.2	177	4	4	12.13	122.32947314527271	173	90.5	0.0958	0.0608	0.0304	0.9042	0.9392	0.9696	0	0	0	4	3	1	100	100	100	G
a12	0.8992	0.1008	0	99.3	36.4	62.9	51.6	84.1	109.2	2.2	14	9.8	14.4	18.7	144	2	5	2.23	100.40916292848976	142	73	0.0948	0.0958	0.0608	0.9052	0.9042	0.9392	0	0	0	4	4	3	99.3	100	100	G
a5	0.6645	0.3355	0	63.3	37.5	33.1	28.9	107.7	118.5	18	39.7	48	40.9	52.5	33	68	18	82.47	24.748737341529164	35	50.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GM
a5	0.676	0.324	0	78.7	70.2	66.4	25	80.9	122.4	37.5	30.8	25.9	55.5	78.4	58	105	17	37.54	33.23401871576773	47	81.5	0.3355	0	0	0.6645	0	0	0	0	0	18	0	0	63.3	0	0	GM
a5	0.5604	0.4396	0	90	10.8	46	76.3	52.3	85.2	70.2	33.1	48.3	107.7	125.7	34	60	23	70.15	18.384776310850235	26	47	0.324	0.3355	0	0.676	0.6645	0	0	0	0	17	18	0	78.7	63.3	0	GM
a5	0.762	0.238	0	98.7	41.5	73.5	76.4	74.4	106.7	10.8	66.4	28.9	80.9	118.5	19	1	12	10.79	12.727922061357855	18	10	0.4396	0.324	0.3355	0.5604	0.676	0.6645	0	0	0	23	17	18	90	78.7	63.3	G
a5	0.7698	0.2302	0	94	32.9	38.7	6.1	65.2	97.9	41.5	46	25	52.3	122.4	60	42	11	41.48	12.727922061357855	18	51	0.238	0.4396	0.324	0.762	0.5604	0.676	0	0	0	12	23	17	98.7	90	78.7	G
a5	0.7088	0.2912	0	86	32.3	29.4	42.3	65	80.4	32.9	73.5	76.3	74.4	85.2	38	35	15	32.89	2.1213203435596424	3	36.5	0.2302	0.238	0.4396	0.7698	0.762	0.5604	0	0	0	11	12	23	94	98.7	90	G
a5	0.7648	0.2352	0	67.3	32.7	47.4	71.2	48.1	73.7	32.3	38.7	76.4	65.2	106.7	50	42	12	32.3	5.656854249492381	8	46	0.2912	0.2302	0.238	0.7088	0.7698	0.762	0	0	0	15	11	12	86	94	98.7	G
a5	0.743	0.257	0	90.7	15.5	38.6	52.4	41	56.2	32.7	29.4	6.1	65	97.9	28	62	12	32.66	24.041630560342615	34	45	0.2352	0.2912	0.2302	0.7648	0.7088	0.7698	0	0	0	12	15	11	67.3	86	94	G
a5	0.8146	0.1854	0	98.7	25.5	40.4	36.9	40.7	44.5	15.5	47.4	42.3	48.1	80.4	32	6	9	15.47	18.384776310850235	26	19	0.257	0.2352	0.2912	0.743	0.7648	0.7088	0	0	0	12	12	15	90.7	67.3	86	G
a5	0.6644	0.3356	0	80.7	15.2	11.9	12.4	18.9	42.6	25.5	38.6	71.2	41	73.7	22	18	18	25.55	2.8284271247461903	4	20	0.1854	0.257	0.2352	0.8146	0.743	0.7648	0	0	0	9	12	12	98.7	90.7	67.3	GM
a5	0.7998	0.2002	0	94.7	3.8	26.3	43.8	27.4	51.5	15.2	40.4	52.4	40.7	56.2	26	19	10	15.16	4.949747468305833	7	22.5	0.3356	0.1854	0.257	0.6644	0.8146	0.743	0	0	0	18	9	12	80.7	98.7	90.7	G
a5	0.8554	0.1446	0	97.3	23.7	42.7	40.2	47.8	50.7	3.8	11.9	36.9	18.9	44.5	18	16	6	3.77	1.4142135623730951	2	17	0.2002	0.3356	0.1854	0.7998	0.6644	0.8146	0	0	0	10	18	9	94.7	80.7	98.7	G
a5	0.68	0.32	0	94.7	24.1	21.2	30	27	60.8	23.7	26.3	12.4	27.4	42.6	9	16	16	23.65	4.949747468305833	7	12.5	0.1446	0.2002	0.3356	0.8554	0.7998	0.6644	0	0	0	6	10	18	97.3	94.7	80.7	G
a5	0.8988	0.1012	0	96	2.9	35.4	40.7	36.7	42	24.1	42.7	43.8	47.8	51.5	28	11	5	24.1	12.020815280171307	17	19.5	0.32	0.1446	0.2002	0.68	0.8554	0.7998	0	0	0	16	6	10	94.7	97.3	94.7	G
a5	0.9028	0.0972	0	100	33.7	39	64	39.1	64.3	2.9	21.2	40.2	27	50.7	48	2	5	2.93	32.526911934581186	46	25	0.1012	0.32	0.1446	0.8988	0.68	0.8554	0	0	0	5	16	6	96	94.7	97.3	G
a5	0.7654	0.2346	0	94	5.3	30.4	69	30.6	77.2	33.7	35.4	30	36.7	60.8	48	15	12	33.73	23.33452377915607	33	31.5	0.0972	0.1012	0.32	0.9028	0.8988	0.68	0	0	0	5	5	16	100	96	94.7	G
a5	0.9208	0.0792	0	99.3	25.3	65.6	1.9	71.9	138.2	5.3	39	40.7	39.1	42	35	2	4	5.32	23.33452377915607	33	18.5	0.2346	0.0972	0.1012	0.7654	0.9028	0.8988	0	0	0	12	5	5	94	100	96	G
a5	0.8412	0.1588	0	100	46.6	25	50.3	112.9	138.4	25.3	30.4	64	30.6	64.3	43	8	8	25.27	24.748737341529164	35	25.5	0.0792	0.2346	0.0972	0.9208	0.7654	0.9028	0	0	0	4	12	5	99.3	94	100	G
a5	0.9126	0.0874	0	100	66.4	87.2	106.4	91.8	113.3	46.6	65.6	69	71.9	77.2	9	0	4	46.58	6.363961030678928	9	4.5	0.1588	0.0792	0.2346	0.8412	0.9208	0.7654	0	0	0	8	4	12	100	99.3	94	G
a5	0.7984	0.2016	0	100	25.5	46.9	47.5	46.9	48.5	66.4	25	1.9	112.9	138.2	32	0	10	66.36	22.62741699796952	32	16	0.0874	0.1588	0.0792	0.9126	0.8412	0.9208	0	0	0	4	8	4	100	100	99.3	G
a5	0.8534	0.1466	0	95.3	21.4	22.1	32.3	23	35.6	25.5	87.2	50.3	91.8	138.4	18	18	7	25.49	0	0	18	0.2016	0.0874	0.1588	0.7984	0.9126	0.8412	0	0	0	10	4	8	100	100	100	G
a5	0.8784	0.1216	0	98.7	1.6	14.1	10.4	14.2	38.7	21.4	46.9	106.4	46.9	113.3	13	5	6	21.41	5.656854249492381	8	9	0.1466	0.2016	0.0874	0.8534	0.7984	0.9126	0	0	0	7	10	4	95.3	100	100	G
a5	0.886	0.114	0	97.3	12.6	11.9	41.8	37.1	73.2	1.6	22.1	47.5	23	48.5	45	6	5	1.58	27.577164466275352	39	25.5	0.1216	0.1466	0.2016	0.8784	0.8534	0.7984	0	0	0	6	7	10	98.7	95.3	100	G
a5	0.8798	0.1202	0	97.3	24.5	50.9	58.5	60.6	68.5	12.6	14.1	32.3	14.2	35.6	30	132	6	12.61	72.12489168102785	102	81	0.114	0.1216	0.1466	0.886	0.8784	0.8534	0	0	0	5	6	7	97.3	98.7	95.3	G
a5	0.8974	0.1026	0	100	36.1	42.2	62.9	44	66	24.5	11.9	10.4	37.1	38.7	13	1	5	24.51	8.48528137423857	12	7	0.1202	0.114	0.1216	0.8798	0.886	0.8784	0	0	0	6	5	6	97.3	97.3	98.7	G
a5	0.7434	0.2566	0	94	8	29.8	43.2	29.9	44	36.1	50.9	41.8	60.6	73.2	50	13	14	36.05	26.16295090390226	37	31.5	0.1026	0.1202	0.114	0.8974	0.8798	0.886	0	0	0	5	6	5	100	97.3	97.3	G
a5	0.9084	0.0916	0	100	21.9	35.6	27.4	36	50.1	8	42.2	58.5	44	68.5	46	1	5	7.97	31.81980515339464	45	23.5	0.2566	0.1026	0.1202	0.7434	0.8974	0.8798	0	0	0	14	5	6	94	100	97.3	G
a5	0.8476	0.1524	0	99.3	14	13	19.4	28.2	49.5	21.9	29.8	62.9	29.9	66	54	8	8	21.95	32.526911934581186	46	31	0.0916	0.2566	0.1026	0.9084	0.7434	0.8974	0	0	0	5	14	5	100	94	100	G
a5	0.8388	0.1612	0	100	14.1	31.7	45.7	35.5	49.4	14	35.6	43.2	36	44	58	2	8	14.04	39.59797974644666	56	30	0.1524	0.0916	0.2566	0.8476	0.9084	0.7434	0	0	0	8	5	14	99.3	100	94	G
a5	0.8018	0.1982	0	98.7	21.4	34.6	61.2	35.3	62.7	14.1	13	27.4	28.2	50.1	26	6	10	14.12	14.142135623730953	20	16	0.1612	0.1524	0.0916	0.8388	0.8476	0.9084	0	0	0	8	8	5	100	99.3	100	G
a5	0.8136	0.1864	0	95.3	14	39.8	43	41.4	44.7	21.4	31.7	19.4	35.5	49.5	46	18	9	21.35	19.79898987322333	28	32	0.1982	0.1612	0.1524	0.8018	0.8388	0.8476	0	0	0	10	8	8	98.7	100	99.3	G
a5	0.8046	0.1954	0	100	27.4	30.3	31.6	30.7	41.4	14	34.6	45.7	35.3	49.4	12	2	10	13.95	7.0710678118654755	10	7	0.1864	0.1982	0.1612	0.8136	0.8018	0.8388	0	0	0	9	10	8	95.3	98.7	100	G
a5	0.9018	0.0982	0	97.3	3.3	12.4	9.2	14	18	27.4	39.8	61.2	41.4	62.7	28	7	5	27.41	14.849242404917495	21	17.5	0.1954	0.1864	0.1982	0.8046	0.8136	0.8018	0	0	0	10	9	10	100	95.3	98.7	G
a5	0.9148	0.0852	0	99.3	10.7	7	23.9	14.7	36	3.3	30.3	43	30.7	44.7	42	4	4	3.3	26.87005768508881	38	23	0.0982	0.1954	0.1864	0.9018	0.8046	0.8136	0	0	0	5	10	9	97.3	100	95.3	G
a5	0.9212	0.0788	0	96.7	4	19	58.3	25.3	64.8	10.7	12.4	31.6	14	41.4	40	7	4	10.71	23.33452377915607	33	23.5	0.0852	0.0982	0.1954	0.9148	0.9018	0.8046	0	0	0	4	5	10	99.3	97.3	100	G
a7	1.022	0.9866	0.0134	64	21.3	60	46.4	60.8	86.6	4	7	9.2	14.7	18	4	4	9	57.67	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R
a7	0.794	0.88	0.12	30	39.5	25.9	10.7	65.3	80.9	21.3	19	23.9	25.3	36	58	44	23	21.29	9.899494936611664	14	51	0.9866	0	0	1.022	0	0	0.0134	0	0	9	0	0	64	0	0	GM
a16	0.4654	0.5346	0	52.7	19.7	14.1	20.9	52.6	60.2	7.1	4.1	28.3	13.1	37.3	192	71	28	49.5	85.55992052357225	121	131.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GM
a7	0.304	0.9966	0.0034	47.3	25.9	30.6	24	41.4	56.1	39.5	60	58.3	60.8	64.8	78	34	10	39.48	31.11269837220809	44	56	0.88	0.9866	0	0.794	1.022	0	0.12	0.0134	0	23	9	0	30	64	0	GM
a16	0.6826	0.3174	0	68	33	40.3	34.8	40.5	61.7	19.7	23.8	23.8	26.8	32.8	247	121	15	19.68	89.09545442950498	126	184	0.5346	0	0	0.4654	0	0	0	0	0	28	0	0	52.7	0	0	GM
a7	0.22	1	0	48	15.5	24.4	29.4	30.2	63.6	25.9	25.9	46.4	65.3	86.6	62	25	12	25.85	26.16295090390226	37	43.5	0.9966	0.88	0.9866	0.304	0.794	1.022	0.0034	0.12	0.0134	10	23	9	47.3	30	64	GM
a16	0.705	0.295	0	83.3	7.6	20.4	32.7	28.7	70.1	33	14.1	15.6	52.6	59.8	22	82	14	32.96	42.42640687119285	60	52	0.3174	0.5346	0	0.6826	0.4654	0	0	0	0	15	28	0	68	52.7	0	G
a7	0.174	0.9966	0.0034	44	14.7	37.8	45.2	48	55.9	15.5	30.6	10.7	41.4	80.9	73	60	8	15.53	9.192388155425116	13	66.5	1	0.9966	0.88	0.22	0.304	0.794	0	0.0034	0.12	12	10	23	48	47.3	30	GM
a16	0.6866	0.3134	0	66.7	21.2	40.3	44.9	62.5	67.7	7.6	40.3	20.9	40.5	60.2	219	99	15	7.58	84.8528137423857	120	159	0.295	0.3174	0.5346	0.705	0.6826	0.4654	0	0	0	14	15	28	83.3	68	52.7	GM
a7	0.128	1	0	78.7	33.3	41.2	27.6	41.2	67.9	14.7	24.4	24	30.2	56.1	149	37	7	14.71	79.19595949289332	112	93	0.9966	1	0.9966	0.174	0.22	0.304	0.0034	0	0.0034	8	12	10	44	48	47.3	G
a16	0.6702	0.3298	0	68.7	41.3	44.2	31	46.5	71.3	21.2	20.4	34.8	28.7	61.7	41	68	15	21.15	19.091883092036785	27	54.5	0.3134	0.295	0.3174	0.6866	0.705	0.6826	0	0	0	15	14	15	66.7	83.3	68	G
a7	0.208	0.9966	0.0034	57.3	7.9	21.4	29.5	34.6	50.7	33.3	37.8	29.4	48	63.6	96	27	10	33.33	48.79036790187178	69	61.5	1	0.9966	1	0.128	0.174	0.22	0	0.0034	0	7	8	12	78.7	44	48	G
a16	0.6266	0.3734	0	57.3	5.2	25.9	32.1	29.9	43.7	41.3	40.3	32.7	62.5	70.1	52	116	18	41.34	45.254833995939045	64	84	0.3298	0.3134	0.295	0.6702	0.6866	0.705	0	0	0	15	15	14	68.7	66.7	83.3	G
a7	0.022	1	0	83.3	26.7	36.9	41	42.8	50.2	7.9	41.2	45.2	41.2	55.9	136	24	3	7.9	79.19595949289332	112	80	0.9966	1	0.9966	0.208	0.128	0.174	0.0034	0	0.0034	10	7	8	57.3	78.7	44	G
a16	0.9158	0.0842	0	96	24.8	33.1	36.5	38.6	45.7	5.2	44.2	44.9	46.5	67.7	123	136	4	5.16	9.192388155425116	13	129.5	0.3734	0.3298	0.3134	0.6266	0.6702	0.6866	0	0	0	18	15	15	57.3	68.7	66.7	G
a7	0.084	1	0	94	16.1	23.2	33.7	23.5	34.4	26.7	21.4	27.6	34.6	67.9	121	22	7	26.69	70.0035713374682	99	71.5	1	0.9966	1	0.022	0.208	0.128	0	0.0034	0	3	10	7	83.3	57.3	78.7	G
a16	0.667	0.333	0	92	13.8	20.5	34.2	21	34.9	24.8	25.9	31	29.9	71.3	2	36	16	24.78	24.041630560342615	34	19	0.0842	0.3734	0.3298	0.9158	0.6266	0.6702	0	0	0	4	18	15	96	57.3	68.7	G
a7	0.172	1	0	48.7	7.5	18.3	34.3	18.3	34.4	16.1	36.9	29.5	42.8	50.7	77	44	7	16.07	23.33452377915607	33	60.5	1	1	0.9966	0.084	0.022	0.208	0	0	0.0034	7	3	10	94	83.3	57.3	G
a16	0.8042	0.1958	0	76	7.2	21.1	38	21.1	40.1	13.8	33.1	32.1	38.6	43.7	19	80	8	13.78	43.1335136523794	61	49.5	0.333	0.0842	0.3734	0.667	0.9158	0.6266	0	0	0	16	4	18	92	96	57.3	G
a7	0	0.9734	0.0266	100	10.9	26.9	27.9	26.9	28	7.5	23.2	41	23.5	50.2	40	1	0	7.46	27.577164466275352	39	20.5	1	1	1	0.172	0.084	0.022	0	0	0	7	7	3	48.7	94	83.3	G
a16	0.8846	0.1154	0	98	13.9	31.1	39.8	32.9	41.7	7.2	20.5	36.5	21	45.7	238	9	5	7.17	161.92745289171938	229	123.5	0.1958	0.333	0.0842	0.8042	0.667	0.9158	0	0	0	8	16	4	76	92	96	G
a7	0.034	0.9932	0.0068	98	16	17.1	31	17.1	32.9	10.9	18.3	33.7	18.3	34.4	131	4	3	10.87	89.80256121069154	127	67.5	0.9734	1	1	0	0.172	0.084	0.0266	0	0	0	7	7	100	48.7	94	G
a16	0.8434	0.1566	0	95.3	19	27.3	26.1	27.7	50.6	13.9	21.1	34.2	21.1	34.9	251	24	7	13.94	160.51323932934628	227	137.5	0.1154	0.1958	0.333	0.8846	0.8042	0.667	0	0	0	5	8	16	98	76	92	G
a7	0.074	0.9966	0.0034	95.3	1.1	16.8	18	16.9	35.2	16	26.9	34.3	26.9	34.4	167	16	5	16.02	106.77312395916869	151	91.5	0.9932	0.9734	1	0.034	0	0.172	0.0068	0.0266	0	3	0	7	98	100	48.7	G
a16	0.8076	0.1924	0	86	8.7	18.2	18.5	31.6	34.3	19	31.1	38	32.9	40.1	11	34	8	18.98	16.263455967290593	23	22.5	0.1566	0.1154	0.1958	0.8434	0.8846	0.8042	0	0	0	7	5	8	95.3	98	76	G
a16	0.852	0.148	0	94.7	22.9	24.1	42	25.6	44	8.7	27.3	39.8	27.7	41.7	6	12	7	8.74	4.242640687119285	6	9	0.1924	0.1566	0.1154	0.8076	0.8434	0.8846	0	0	0	8	7	5	86	95.3	98	G
a7	0.1	1	0	98.7	15.8	17.9	33.8	34.1	54.8	1.1	17.1	27.9	17.1	28	144	5	1	1.12	98.2878425849301	139	74.5	0.9966	0.9932	0.9734	0.074	0.034	0	0.0034	0.0068	0.0266	5	3	0	95.3	98	100	G
a7	0.142	0.84	0.16	94.7	18.3	39	53.9	39	54.6	15.8	16.8	31	16.9	32.9	206	10	4	15.77	138.59292911256333	196	108	1	0.9966	0.9932	0.1	0.074	0.034	0	0.0034	0.0068	1	5	3	98.7	95.3	98	G
a16	0.7758	0.2242	0	86	2.7	19.1	25.8	21.1	29.2	22.9	18.2	26.1	31.6	50.6	244	31	10	22.91	150.61374439273462	213	137.5	0.148	0.1924	0.1566	0.852	0.8076	0.8434	0	0	0	7	8	7	94.7	86	95.3	G
a7	0.09	0.93	0.07	74.7	20.7	35.6	43.1	36.2	44.1	18.3	17.9	18	34.1	35.2	162	4	1	18.33	111.72287142747452	158	83	0.84	1	0.9966	0.142	0.1	0.074	0.16	0	0.0034	4	1	5	94.7	98.7	95.3	G
a16	0.8928	0.1072	0	85.3	18.4	24.5	25.8	26.5	29.6	2.7	24.1	18.5	25.6	34.3	20	20	4	2.7	0	0	20	0.2242	0.148	0.1924	0.7758	0.852	0.8076	0	0	0	10	7	8	86	94.7	86	G
a7	0.164	0.9566	0.0434	72	15.5	22.6	27	23.4	27.9	20.7	39	33.8	39	54.8	47	9	7	20.7	26.87005768508881	38	28	0.93	0.84	1	0.09	0.142	0.1	0.07	0.16	0	1	4	1	74.7	94.7	98.7	G
a16	0.7988	0.2012	0	90	8.1	10.8	22.8	11.2	23.7	18.4	19.1	42	21.1	44	239	43	9	18.4	138.59292911256333	196	141	0.1072	0.2242	0.148	0.8928	0.7758	0.852	0	0	0	4	10	7	85.3	86	94.7	G
a16	0.8824	0.1176	0	93.3	3.1	15.6	14	15.6	17.4	8.1	24.5	25.8	26.5	29.2	246	35	5	8.09	149.19953083036154	211	140.5	0.2012	0.1072	0.2242	0.7988	0.8928	0.7758	0	0	0	9	4	10	90	85.3	86	G
a7	0.024	1	0	93.3	7.9	12.1	9	12.3	15.7	15.5	35.6	53.9	36.2	54.6	169	17	2	15.53	107.48023074035522	152	93	0.9566	0.93	0.84	0.164	0.09	0.142	0.0434	0.07	0.16	7	1	4	72	74.7	94.7	G
a7	0.006	1	0	100	4.5	1.1	8.8	7.8	16.9	7.9	22.6	43.1	23.4	44.1	157	0	0	7.88	111.01576464628796	157	78.5	1	0.9566	0.93	0.024	0.164	0.09	0	0.0434	0.07	2	7	1	93.3	72	74.7	G
a16	0.9428	0.0572	0	98.7	12.5	10.9	17.2	14.3	20.6	3.1	10.8	25.8	11.2	29.6	178	6	2	3.12	121.62236636408618	172	92	0.1176	0.2012	0.1072	0.8824	0.7988	0.8928	0	0	0	5	9	4	93.3	90	85.3	G
a7	0.01	1	0	97.3	3.4	11.5	12.9	12.5	22	4.5	12.1	27	12.3	27.9	130	4	2	4.45	89.09545442950498	126	67	1	1	0.9566	0.006	0.024	0.164	0	0	0.0434	0	2	7	100	93.3	72	G
a16	0.888	0.112	0	99.3	1.8	5	5.1	8.1	18.2	12.5	15.6	22.8	15.6	23.7	220	4	5	12.46	152.73506473629428	216	112	0.0572	0.1176	0.2012	0.9428	0.8824	0.7988	0	0	0	2	5	9	98.7	93.3	90	G
a7	0.012	1	0	100	9.1	9.5	18.2	18.6	27.6	3.4	1.1	9	7.8	15.7	143	0	1	3.38	101.1162697096763	143	71.5	1	1	1	0.01	0.006	0.024	0	0	0	2	0	2	97.3	100	93.3	G
a16	0.9058	0.0942	0	98.7	6.3	4.4	9.3	16.4	21.7	1.8	10.9	14	14.3	17.4	226	3	4	1.83	157.6848122046001	223	114.5	0.112	0.0572	0.1176	0.888	0.9428	0.8824	0	0	0	5	2	5	99.3	98.7	93.3	G
a7	0.014	1	0	96	9.5	17.7	45.7	18.5	48.3	9.1	11.5	8.8	12.5	16.9	75	12	1	9.1	44.54772721475249	63	43.5	1	1	1	0.012	0.01	0.006	0	0	0	1	2	0	100	97.3	100	G
a16	0.9426	0.0574	0	99.3	10.1	15.3	56.3	15.4	56.6	6.3	5	17.2	8.1	20.6	201	8	2	6.26	136.47160876900367	193	104.5	0.0942	0.112	0.0572	0.9058	0.888	0.9428	0	0	0	4	5	2	98.7	99.3	98.7	G
a7	0.056	1	0	96.7	9	38.5	53.5	38.7	58.9	9.5	9.5	12.9	18.6	22	110	14	3	9.54	67.88225099390856	96	62	1	1	1	0.014	0.012	0.01	0	0	0	1	1	2	96	100	97.3	G
a16	0.8638	0.1362	0	96.7	5.3	46.2	49.7	46.5	63.1	10.1	4.4	5.1	16.4	18.2	196	14	6	10.12	128.69343417595164	182	105	0.0574	0.0942	0.112	0.9426	0.9058	0.888	0	0	0	2	4	5	99.3	98.7	99.3	G
a7	0.016	1	0	100	29.7	45.7	49.5	49.9	58.4	9	17.7	18.2	18.5	27.6	112	0	1	9	79.19595949289332	112	56	1	1	1	0.056	0.014	0.012	0	0	0	3	1	1	96.7	96	100	G
a16	0.8974	0.1026	0	98.7	41.2	45.6	53.6	57.7	68.7	5.3	15.3	9.3	15.4	21.7	213	8	4	5.32	144.95689014324225	205	110.5	0.1362	0.0574	0.0942	0.8638	0.9426	0.9058	0	0	0	6	2	4	96.7	99.3	98.7	G
a7	0.152	0.99	0.01	86	20.2	27.4	35.1	28.7	41.2	29.7	38.5	45.7	38.7	48.3	108	14	11	29.71	66.46803743153546	94	61	1	1	1	0.016	0.056	0.014	0	0	0	1	3	1	100	96.7	96	G
a16	0.6396	0.3604	0	94.7	16.5	27.2	39.4	27.5	45.4	41.2	46.2	56.3	46.5	56.6	14	9	19	41.19	3.5355339059327378	5	11.5	0.1026	0.1362	0.0574	0.8974	0.8638	0.9426	0	0	0	4	6	2	98.7	96.7	99.3	G
a7	0.312	0.9532	0.0468	46.7	8.5	20.1	19.6	20.9	29.3	20.2	45.7	53.5	49.9	58.9	87	48	10	20.23	27.577164466275352	39	67.5	0.99	1	1	0.152	0.016	0.056	0.01	0	0	11	1	3	86	100	96.7	GM
a16	0.8302	0.1698	0	64.7	10.9	24	30.7	28.9	46.5	16.5	45.6	49.7	57.7	63.1	21	83	8	16.54	43.840620433565945	62	52	0.3604	0.1026	0.1362	0.6396	0.8974	0.8638	0	0	0	19	4	6	94.7	98.7	96.7	G
a7	0.04	1	0	91.3	12.4	14.8	35.2	20.8	45	8.5	27.4	49.5	28.7	58.4	172	9	2	8.48	115.25840533340724	163	90.5	0.9532	0.99	1	0.312	0.152	0.016	0.0468	0.01	0	10	11	1	46.7	86	100	G
a16	0.8336	0.1664	0	94	17.9	30.7	36.1	35.6	55.9	10.9	27.2	53.6	27.5	68.7	208	18	7	10.93	134.35028842544403	190	113	0.1698	0.3604	0.1026	0.8302	0.6396	0.8974	0	0	0	8	19	4	64.7	94.7	98.7	G
a7	0.002	0.9932	0.0068	98	8.4	32.5	32.4	32.6	38.5	12.4	20.1	35.1	20.9	41.2	183	10	1	12.44	122.32947314527271	173	96.5	1	0.9532	0.99	0.04	0.312	0.152	0	0.0468	0.01	2	10	11	91.3	46.7	86	G
a16	0.8358	0.1642	0	94	17.6	32.6	29	37.9	50.2	17.9	24	39.4	28.9	45.4	6	12	8	17.93	4.242640687119285	6	9	0.1664	0.1698	0.3604	0.8336	0.8302	0.6396	0	0	0	7	8	19	94	64.7	94.7	G
a7	0.018	0.99	0.01	99.3	24.2	24.4	28.3	30.2	37.3	8.4	14.8	19.6	20.8	29.3	202	2	2	8.36	141.4213562373095	200	102	0.9932	1	0.9532	0.002	0.04	0.312	0.0068	0	0.0468	1	2	10	98	91.3	46.7	G
a16	0.8204	0.1796	0	90	20.3	12.2	35.1	32.6	62.3	17.6	30.7	30.7	35.6	46.5	214	10	9	17.63	144.2497833620557	204	112	0.1642	0.1664	0.1698	0.8358	0.8336	0.8302	0	0	0	8	7	8	94	94	64.7	G
a7	0.14	0.9798	0.0202	77.3	6	4.1	23.8	13.1	32.8	24.2	32.5	35.2	32.6	45	144	34	8	24.2	77.78174593052023	110	89	0.99	0.9932	1	0.018	0.002	0.04	0.01	0.0068	0	2	1	2	99.3	98	91.3	G
a16	0.7386	0.2614	0	81.3	12.3	40.1	26.4	42	59.6	20.3	32.6	36.1	37.9	55.9	232	51	12	20.29	127.9863273947651	181	141.5	0.1796	0.1642	0.1664	0.8204	0.8358	0.8336	0	0	0	9	8	7	90	94	94	G
a16	0.692	0.308	0	76	29.8	14.3	176.6	47.3	223	12.3	12.2	29	32.6	50.2	29	50	15	12.28	14.849242404917495	21	39.5	0.2614	0.1796	0.1642	0.7386	0.8204	0.8358	0	0	0	12	9	8	81.3	90	94	G
a7	0.196	0.9966	0.0034	32.7	7.1	23.8	15.6	26.8	59.8	6	24.4	32.4	30.2	38.5	38	56	11	5.97	12.727922061357855	18	47	0.9798	0.99	0.9932	0.14	0.018	0.002	0.0202	0.01	0.0068	8	2	1	77.3	99.3	98	GM
a16	0.522	0.478	0	64.7	17.5	187.6	183.6	193.2	208.6	29.8	40.1	35.1	42	62.3	25	115	24	29.76	63.63961030678928	90	70	0.308	0.2614	0.1796	0.692	0.7386	0.8204	0	0	0	15	12	9	76	81.3	90	G
a16	0.8342	0.1658	0	91.3	175.7	170.7	151.9	191.1	210.1	17.5	14.3	26.4	47.3	59.6	0	55	8	17.55	38.890872965260115	55	27.5	0.478	0.308	0.2614	0.522	0.692	0.7386	0	0	0	24	15	12	64.7	76	81.3	G
